cust_num,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,change_1,change_2,change_3,change_4,change_5,change_6,change_7,change_8,change_9,change_10,change_11
6129,-0.34541824,-0.349605407,-0.360142584,-0.354576297,-0.355342509,-0.329670023,-0.332183366,-0.343099135,-0.347577115,-0.349088218,-0.325936622,-0.332187957,-0.004187167,-0.010537177,0.005566287,-0.000766212,0.025672486,-0.002513343,-0.010915769,-0.00447798,-0.001511103,0.023151596,-0.006251335
6130,-0.260700676,-0.269250494,-0.271204935,-0.254618522,-0.264085055,-0.268104287,-0.263061415,-0.281140255,-0.26294414,-0.27598859,-0.272019708,-0.281718144,-0.008549818,-0.001954441,0.016586413,-0.009466533,-0.004019232,0.005042872,-0.01807884,0.018196115,-0.01304445,0.003968882,-0.009698436
6131,0.067864851,0.07235855,0.083207395,0.095221979,0.071515685,0.086080265,0.098952811,0.105757444,0.11103611,0.117973659,0.126947594,0.128259089,0.004493699,0.010848845,0.012014584,-0.023706294,0.01456458,0.012872546,0.006804633,0.005278666,0.006937549,0.008973935,0.001311495
6132,-0.074400228,-0.060877809,-0.081077003,-0.060674466,-0.067881194,-0.14885991,-0.122618406,-0.113751162,-0.067121206,-0.081925782,-0.091837289,-0.162488241,0.013522419,-0.020199194,0.020402537,-0.007206728,-0.080978716,0.026241504,0.008867244,0.046629956,-0.014804576,-0.009911507,-0.070650952
6133,-0.279411568,-0.27960923,-0.278287851,-0.274435076,-0.270820584,-0.260395467,-0.254924586,-0.250811815,-0.254488952,-0.253824138,-0.247056392,-0.241124585,-0.000197662,0.001321379,0.003852775,0.003614492,0.010425117,0.005470881,0.004112771,-0.003677137,0.000664814,0.006767746,0.005931807
6134,-0.199041168,-0.217935636,-0.211377225,-0.257376763,-0.254165922,-0.06690191,-0.075883861,-0.089385268,-0.114999935,-0.170730438,-0.160969045,-0.149500289,-0.018894468,0.006558411,-0.045999538,0.003210841,0.187264012,-0.008981951,-0.013501407,-0.025614667,-0.055730503,0.009761393,0.011468756
6135,-0.228268692,-0.193163757,-0.159093279,-0.160948579,-0.216082827,-0.218866438,-0.230535191,-0.211373412,-0.2173109,-0.243359022,-0.262892235,-0.272080018,0.035104935,0.034070478,-0.0018553,-0.055134248,-0.002783611,-0.011668753,0.019161779,-0.005937488,-0.026048122,-0.019533213,-0.009187783
6136,-0.356215646,-0.340825555,-0.32434482,-0.309654095,-0.301829168,-0.28594212,-0.323926462,-0.301916559,-0.34242903,-0.327055281,-0.299881885,-0.29804822,0.015390091,0.016480735,0.014690725,0.007824927,0.015887048,-0.037984342,0.022009903,-0.040512471,0.015373749,0.027173396,0.001833665
6137,-0.395805487,-0.399264028,-0.399898648,-0.394897175,-0.395832257,-0.392572156,-0.392304767,-0.361979363,-0.367799343,-0.370128642,-0.352937102,-0.350173336,-0.003458541,-0.00063462,0.005001473,-0.000935082,0.003260101,0.000267389,0.030325404,-0.00581998,-0.002329299,0.01719154,0.002763766
6138,-0.285678233,-0.321974899,-0.3213788,-0.318115042,-0.313289131,-0.297243642,-0.297642701,-0.298004407,-0.277540782,-0.262497222,-0.195235629,-0.191823468,-0.036296666,0.000596099,0.003263758,0.004825911,0.016045489,-0.000399059,-0.000361706,0.020463625,0.01504356,0.067261593,0.003412161
6139,-0.31597998,-0.319416109,-0.322558547,-0.326687193,-0.339927593,-0.294879946,-0.304799546,-0.307897937,-0.300969104,-0.314347401,-0.319207786,-0.323473551,-0.003436129,-0.003142438,-0.004128646,-0.0132404,0.045047647,-0.0099196,-0.003098391,0.006928833,-0.013378297,-0.004860385,-0.004265765
6140,-0.398854852,-0.398854852,-0.398854774,-0.398854852,-0.398854774,-0.398854852,-0.398854852,-0.398854774,-0.398854852,-0.398854774,-0.398854852,-0.398854852,0,7.8E-08,-7.8E-08,7.8E-08,-7.8E-08,0,7.8E-08,-7.8E-08,7.8E-08,-7.8E-08,0
6141,-0.344552185,-0.34833788,-0.354024166,-0.343996474,-0.350934023,-0.377464628,-0.34376714,-0.348528616,-0.340173893,-0.359580104,-0.376552659,-0.389857649,-0.003785695,-0.005686286,0.010027692,-0.006937549,-0.026530605,0.033697488,-0.004761476,0.008354723,-0.019406211,-0.016972555,-0.01330499
6142,-0.137775972,-0.114421968,-0.10901451,-0.082055664,-0.050786461,-0.008780786,0.019827293,0.057612106,-0.125939829,-0.167185828,-0.19620464,-0.15703238,0.023354004,0.005407458,0.026958846,0.031269203,0.042005675,0.028608079,0.037784813,-0.183551935,-0.041245999,-0.029018812,0.03917226
6143,-0.353895141,-0.353601138,-0.367496702,-0.380100848,-0.283337261,-0.337800003,-0.34729961,-0.357000303,-0.354302527,-0.357031197,-0.353180834,-0.352726289,0.000294003,-0.013895564,-0.012604146,0.096763587,-0.054462742,-0.009499607,-0.009700693,0.002697776,-0.00272867,0.003850363,0.000454545
6144,-0.265820512,-0.276442746,-0.283089249,-0.269550722,-0.267557682,-0.259272296,-0.255333296,-0.248769826,-0.239046721,-0.230601727,-0.253457763,-0.25933852,-0.010622234,-0.006646503,0.013538527,0.00199304,0.008285386,0.003939,0.00656347,0.009723105,0.008444994,-0.022856036,-0.005880757
6145,-0.404268691,-0.404268613,-0.404268535,-0.40426838,-0.404268302,-0.404268224,-0.402711752,-0.402711674,-0.402711519,-0.402711441,-0.402711363,-0.402711207,7.8E-08,7.8E-08,1.55E-07,7.8E-08,7.8E-08,0.001556472,7.8E-08,1.55E-07,7.8E-08,7.8E-08,1.56E-07
6146,-0.243103384,-0.231466926,-0.304045784,-0.250836328,-0.286454951,-0.304227493,-0.303134982,-0.35374526,1.677704017,0.027992448,-0.057578954,-0.048945092,0.011636458,-0.072578858,0.053209456,-0.035618623,-0.017772542,0.001092511,-0.050610278,2.031449277,-1.649711569,-0.085571402,0.008633862
6147,-0.316247602,-0.258397758,-0.291938361,-0.257557538,-0.222204981,-0.169862903,-0.07682151,-0.098452275,-0.095703994,-0.045474255,-0.043978716,-0.037821543,0.057849844,-0.033540603,0.034380823,0.035352557,0.052342078,0.093041393,-0.021630765,0.002748281,0.050229739,0.001495539,0.006157173
6148,-0.195132751,-0.217121487,-0.233836069,-0.243625477,-0.26658906,-0.276101429,-0.267093409,-0.263552846,-0.250040233,-0.275098022,-0.279287368,-0.336269523,-0.021988736,-0.016714582,-0.009789408,-0.022963583,-0.009512369,0.00900802,0.003540563,0.013512613,-0.025057789,-0.004189346,-0.056982155
6149,-0.067569448,-0.101701948,-0.133909267,-0.131383395,-0.173207672,-0.197086415,-0.209626048,-0.210368915,-0.219028925,-0.212890507,-0.255662784,-0.288713902,-0.0341325,-0.032207319,0.002525872,-0.041824277,-0.023878743,-0.012539633,-0.000742867,-0.00866001,0.006138418,-0.042772277,-0.033051118
6150,0.081011245,0.0807409,0.080492343,0.080246122,0.079941613,0.079695392,0.078318139,0.078072695,0.077828575,0.077805696,0.075836079,0.075778571,-0.000270345,-0.000248557,-0.000246221,-0.000304509,-0.000246221,-0.001377253,-0.000245444,-0.00024412,-2.2879E-05,-0.001969617,-5.7508E-05
6151,-0.220540184,-0.224098957,-0.20823043,-0.198645532,-0.179148506,-0.168655064,-0.022121963,-0.012607025,-0.04942306,-0.039552331,-0.000317971,0.002443461,-0.003558773,0.015868527,0.009584898,0.019497026,0.010493442,0.146533101,0.009514938,-0.036816035,0.009870729,0.03923436,0.002761432
6152,-0.29936882,-0.299434578,-0.299657998,-0.296629878,-0.295393712,-0.296676803,-0.293578956,-0.292263258,-0.294061438,-0.295492387,-0.295667014,-0.288842226,-6.5758E-05,-0.00022342,0.00302812,0.001236166,-0.001283091,0.003097847,0.001315698,-0.00179818,-0.001430949,-0.000174627,0.006824788
6153,-0.29117993,-0.253108275,-0.244582426,-0.267753398,-0.236683804,-0.046269962,-0.238483462,-0.143494008,-0.318186325,-0.356153313,-0.265760358,-0.310427778,0.038071655,0.008525849,-0.023170972,0.031069594,0.190413842,-0.1922135,0.094989454,-0.174692317,-0.037966988,0.090392955,-0.04466742
6154,-0.405526024,-0.405525946,-0.405525868,-0.40552579,-0.405525713,-0.405525635,-0.405525557,-0.405525479,-0.405525323,-0.405525246,-0.405525168,-0.40552509,7.8E-08,7.8E-08,7.8E-08,7.7E-08,7.8E-08,7.8E-08,7.8E-08,1.56E-07,7.7E-08,7.8E-08,7.8E-08
6155,-0.134285447,-0.152542728,-0.195119522,-0.17509122,-0.183156454,-0.195979352,-0.183922122,-0.189129117,-0.184688024,-0.185690809,-0.188088278,-0.203621324,-0.018257281,-0.042576794,0.020028302,-0.008065234,-0.012822898,0.01205723,-0.005206995,0.004441093,-0.001002785,-0.002397469,-0.015533046
6156,-0.316005583,-0.316003171,-0.321699962,-0.321697783,-0.321695449,-0.321693192,-0.331164005,-0.33116206,-0.331160114,-0.331157858,-0.33115599,-0.331154122,2.412E-06,-0.005696791,2.179E-06,2.334E-06,2.257E-06,-0.009470813,1.945E-06,1.946E-06,2.256E-06,1.868E-06,1.868E-06
6157,-0.30189119,-0.328715642,-0.332387253,-0.341719392,-0.341643207,-0.341776979,-0.334707059,-0.341035435,-0.341789741,-0.342227166,-0.342890968,-0.343833442,-0.026824452,-0.003671611,-0.009332139,7.6185E-05,-0.000133772,0.00706992,-0.006328376,-0.000754306,-0.000437425,-0.000663802,-0.000942474
6158,-0.326592954,-0.34580516,-0.346092159,-0.349217087,-0.334626048,-0.354205953,-0.36046149,-0.372587434,-0.358882372,-0.351132308,-0.360855802,-0.370411595,-0.019212206,-0.000286999,-0.003124928,0.014591039,-0.019579905,-0.006255537,-0.012125944,0.013705062,0.007750064,-0.009723494,-0.009555793
6159,-0.078085224,-0.075540831,-0.109404387,-0.139495087,-0.127477312,-0.143911433,-0.142777133,0.094176938,0.049384851,0.024887208,4.81E-05,-0.039272803,0.002544393,-0.033863556,-0.0300907,0.012017775,-0.016434121,0.0011343,0.236954071,-0.044792087,-0.024497643,-0.024839115,-0.039320896
6160,0.371614999,0.362304104,0.314173785,0.257474816,0.240531988,0.219622845,0.184404838,0.167724807,0.152532144,0.111757421,0.095674734,0.079515784,-0.009310895,-0.048130319,-0.056698969,-0.016942828,-0.020909143,-0.035218007,-0.016680031,-0.015192663,-0.040774723,-0.016082687,-0.01615895
6161,-0.359449833,-0.316507831,-0.316746971,-0.266721898,-0.214725262,-0.359508198,-0.314304055,-0.318455736,-0.297548695,-0.325334998,-0.308929593,-0.314951515,0.042942002,-0.00023914,0.050025073,0.051996636,-0.144782936,0.045204143,-0.004151681,0.020907041,-0.027786303,0.016405405,-0.006021922
6162,-0.152291526,-0.137698775,-0.145886808,-0.147036283,-0.142902734,-0.135930789,-0.140864091,-0.134308326,-0.133332233,-0.143930421,-0.131357636,-0.079746909,0.014592751,-0.008188033,-0.001149475,0.004133549,0.006971945,-0.004933302,0.006555765,0.000976093,-0.010598188,0.012572785,0.051610727
6163,-0.364482978,-0.368969907,-0.375340928,-0.376430482,-0.374546778,-0.358575607,-0.32353176,-0.312832485,-0.331354041,-0.334219051,-0.321014604,-0.336322362,-0.004486929,-0.006371021,-0.001089554,0.001883704,0.015971171,0.035043847,0.010699275,-0.018521556,-0.00286501,0.013204447,-0.015307758
6164,-0.395946574,-0.395537865,-0.393903495,-0.391689992,-0.391630226,-0.396387267,-0.396050775,-0.39483134,-0.388026863,-0.395524324,-0.39089732,-0.390155154,0.000408709,0.00163437,0.002213503,5.9766E-05,-0.004757041,0.000336492,0.001219435,0.006804477,-0.007497461,0.004627004,0.000742166
6165,-0.295703979,-0.297837017,-0.29079231,-0.292245671,-0.285247034,-0.29102647,-0.28949311,-0.288976076,-0.289124945,-0.290290762,-0.294329994,-0.283797019,-0.002133038,0.007044707,-0.001453361,0.006998637,-0.005779436,0.00153336,0.000517034,-0.000148869,-0.001165817,-0.004039232,0.010532975
6166,1.107104192,1.10469326,1.103309547,1.106169811,1.104566258,1.141020976,1.135536087,1.191072975,1.187463152,1.081624387,1.169910529,1.166841164,-0.002410932,-0.001383713,0.002860264,-0.001603553,0.036454718,-0.005484889,0.055536888,-0.003609823,-0.105838765,0.088286142,-0.003069365
6167,-0.375397192,-0.37539618,-0.375395246,-0.375394235,-0.375393223,-0.375392211,-0.3753912,-0.375390266,-0.375389254,-0.375388243,-0.375387231,-0.374997276,1.012E-06,9.34E-07,1.011E-06,1.012E-06,1.012E-06,1.011E-06,9.34E-07,1.012E-06,1.011E-06,1.012E-06,0.000389955
6168,0.43845621,0.447453101,0.434062276,0.443850282,0.443638224,0.371956238,0.374230519,0.378300878,0.383722966,0.375244665,0.378033101,0.651612938,0.008996891,-0.013390825,0.009788006,-0.000212058,-0.071681986,0.002274281,0.004070359,0.005422088,-0.008478301,0.002788436,0.273579837
6169,-0.118072101,-0.147541022,-0.144559126,-0.138014256,-0.131905643,-0.130033378,-0.118247662,-0.115143045,-0.104527504,-0.098764643,-0.115802256,-0.105915185,-0.029468921,0.002981896,0.00654487,0.006108613,0.001872265,0.011785716,0.003104617,0.010615541,0.005762861,-0.017037613,0.009887071
6170,-0.309537132,-0.307809301,-0.294943603,-0.333913998,-0.341562352,-0.328935093,-0.323744208,-0.305284207,-0.305152847,-0.296680383,-0.301995079,-0.285710762,0.001727831,0.012865698,-0.038970395,-0.007648354,0.012627259,0.005190885,0.018460001,0.00013136,0.008472464,-0.005314696,0.016284317
6171,-0.135751959,-0.089032122,-0.106395877,-0.072096531,-0.059181106,-0.072918463,-0.085906027,-0.092611439,-0.087537283,-0.108674983,-0.130942857,-0.072740256,0.046719837,-0.017363755,0.034299346,0.012915425,-0.013737357,-0.012987564,-0.006705412,0.005074156,-0.0211377,-0.022267874,0.058202601
6172,-0.039758009,-0.03122251,-0.08102463,-0.087025152,-0.107547297,-0.087382967,-0.140879889,-0.159961903,-0.181003417,-0.161008655,-0.189460784,-0.195590798,0.008535499,-0.04980212,-0.006000522,-0.020522145,0.02016433,-0.053496922,-0.019082014,-0.021041514,0.019994762,-0.028452129,-0.006130014
6173,1.227973833,0.893716573,0.897196047,0.841549434,0.856547859,0.788315154,0.808684228,0.826856373,0.850139017,0.825617951,0.786683741,1.027758755,-0.33425726,0.003479474,-0.055646613,0.014998425,-0.068232705,0.020369074,0.018172145,0.023282644,-0.024521066,-0.03893421,0.241075014
6174,0.185552134,0.196457632,0.172009716,0.216611767,0.176410653,0.172286287,0.205056631,0.164669294,0.171299689,0.161240636,0.173721204,0.174431231,0.010905498,-0.024447916,0.044602051,-0.040201114,-0.004124366,0.032770344,-0.040387337,0.006630395,-0.010059053,0.012480568,0.000710027
6175,-0.189324055,-0.189322187,-0.18932032,-0.189318374,-0.189316506,-0.189314639,-0.189312693,-0.189310826,-0.189308958,-0.189307012,-0.189305223,-0.189303277,1.868E-06,1.867E-06,1.946E-06,1.868E-06,1.867E-06,1.946E-06,1.867E-06,1.868E-06,1.946E-06,1.789E-06,1.946E-06
6176,-0.021880099,-0.04550336,-0.106623655,-0.142757834,-0.190474697,-0.205833194,-0.245979212,-0.253655736,-0.300064139,-0.327034114,-0.363016466,-0.355203523,-0.023623261,-0.061120295,-0.036134179,-0.047716863,-0.015358497,-0.040146018,-0.007676524,-0.046408403,-0.026969975,-0.035982352,0.007812943
6177,-0.364694181,-0.355695655,-0.355695188,-0.352737495,-0.351258376,-0.349779334,-0.34977879,-0.347832752,-0.34783213,-0.347831585,-0.347220467,-0.362783863,0.008998526,4.67E-07,0.002957693,0.001479119,0.001479042,5.44E-07,0.001946038,6.22E-07,5.45E-07,0.000611118,-0.015563396
6178,-0.265971949,-0.28032984,-0.297842464,-0.270322771,-0.277869493,-0.273900843,-0.28423779,-0.258424839,-0.256012584,-0.243000974,-0.256590084,-0.246952425,-0.014357891,-0.017512624,0.027519693,-0.007546722,0.00396865,-0.010336947,0.025812951,0.002412255,0.01301161,-0.01358911,0.009637659
6179,-0.349570233,-0.349569688,-0.349569143,-0.349568599,-0.349567976,-0.349567431,-0.349566887,-0.349566342,-0.349565875,-0.349565175,-0.349564708,-0.349564241,5.45E-07,5.45E-07,5.44E-07,6.23E-07,5.45E-07,5.44E-07,5.45E-07,4.67E-07,7E-07,4.67E-07,4.67E-07
6180,-0.323693158,-0.296781548,-0.336121587,-0.341845771,-0.228378729,-0.262432631,-0.257949438,-0.264106533,-0.23440392,-0.267305779,-0.302884403,-0.334951257,0.02691161,-0.039340039,-0.005724184,0.113467042,-0.034053902,0.004483193,-0.006157095,0.029702613,-0.032901859,-0.035578624,-0.032066854
6181,-0.324833762,-0.336828579,-0.354054593,-0.367707671,-0.376629233,-0.366937023,-0.348024734,-0.351509578,-0.325517719,-0.334831337,-0.328658444,-0.325427993,-0.011994817,-0.017226014,-0.013653078,-0.008921562,0.00969221,0.018912289,-0.003484844,0.025991859,-0.009313618,0.006172893,0.003230451
6182,-0.404107371,-0.404107215,-0.404107215,-0.404107059,-0.404106904,-0.404106904,-0.402239075,-0.398441318,-0.39844124,-0.398441162,-0.398441007,-0.398440851,1.56E-07,0,1.56E-07,1.55E-07,0,0.001867829,0.003797757,7.8E-08,7.8E-08,1.55E-07,1.56E-07
6183,-0.29740325,-0.302291183,-0.306159289,-0.314488955,-0.323082585,-0.325203172,-0.321309385,-0.322859865,-0.34287984,-0.345064706,-0.353531178,-0.355562272,-0.004887933,-0.003868106,-0.008329666,-0.00859363,-0.002120587,0.003893787,-0.00155048,-0.020019975,-0.002184866,-0.008466472,-0.002031094
6184,-0.189187326,-0.164359572,-0.094094683,-0.064468955,-0.14196275,-0.141961193,-0.157032925,-0.186027924,-0.190773758,-0.008832536,0.007086107,-0.04721586,0.024827754,0.070264889,0.029625728,-0.077493795,1.557E-06,-0.015071732,-0.028994999,-0.004745834,0.181941222,0.015918643,-0.054301967
6185,-0.344890156,-0.339848217,-0.339745807,-0.342268877,-0.350121041,-0.355883045,-0.346616275,-0.352809712,-0.340654429,-0.345601973,-0.340405251,-0.355419862,0.005041939,0.00010241,-0.00252307,-0.007852164,-0.005762004,0.00926677,-0.006193437,0.012155283,-0.004947544,0.005196722,-0.015014611
6186,-0.358250009,-0.365871204,-0.380842081,-0.362324338,-0.219635997,-0.241648156,-0.24481464,-0.256368375,-0.287648628,-0.292146529,-0.29073309,-0.297741065,-0.007621195,-0.014970877,0.018517743,0.142688341,-0.022012159,-0.003166484,-0.011553735,-0.031280253,-0.004497901,0.001413439,-0.007007975
6187,-0.342682333,-0.367886657,-0.381471487,-0.367443473,-0.358085343,-0.378230452,-0.374514249,-0.37938693,-0.370103195,-0.364062441,-0.37630776,-0.33153645,-0.025204324,-0.01358483,0.014028014,0.00935813,-0.020145109,0.003716203,-0.004872681,0.009283735,0.006040754,-0.012245319,0.04477131
6188,-0.269912117,-0.276432163,-0.278671191,-0.279200132,-0.279533823,-0.276662587,-0.279151105,-0.271027896,-0.259029887,-0.252467974,-0.259794388,-0.269640993,-0.006520046,-0.002239028,-0.000528941,-0.000333691,0.002871236,-0.002488518,0.008123209,0.011998009,0.006561913,-0.007326414,-0.009846605
6189,0.276045632,0.211795739,0.235378689,0.240325532,0.243093735,0.249751911,0.25757925,0.257623452,0.265451336,0.269388779,0.278381858,0.282320157,-0.064249893,0.02358295,0.004946843,0.002768203,0.006658176,0.007827339,4.4202E-05,0.007827884,0.003937443,0.008993079,0.003938299
6190,-0.397781796,-0.397781718,-0.397781563,-0.397781407,-0.39589498,-0.395894824,-0.395894668,-0.395894513,-0.395894357,-0.3937463,-0.393746144,-0.393745988,7.8E-08,1.55E-07,1.56E-07,0.001886427,1.56E-07,1.56E-07,1.55E-07,1.56E-07,0.002148057,1.56E-07,1.56E-07
6191,-0.37258113,-0.344472186,-0.342345685,-0.310209649,-0.308018713,-0.298129386,-0.282993375,-0.305969254,-0.323508181,-0.324409177,-0.328323508,-0.308676913,0.028108944,0.002126501,0.032136036,0.002190936,0.009889327,0.015136011,-0.022975879,-0.017538927,-0.000900996,-0.003914331,0.019646595
6192,0.737126753,0.752805089,0.742920586,0.748871848,0.691146826,0.693740401,0.706650923,0.710761516,0.518578443,0.775101368,0.752040277,0.737863862,0.015678336,-0.009884503,0.005951262,-0.057725022,0.002593575,0.012910522,0.004110593,-0.192183073,0.256522925,-0.023061091,-0.014176415
6193,-0.273500772,-0.273499605,-0.270198727,-0.261100825,-0.250097819,-0.235668256,-0.211788658,-0.196449149,-0.187300276,-0.179769196,-0.166791593,-0.156785691,1.167E-06,0.003300878,0.009097902,0.011003006,0.014429563,0.023879598,0.015339509,0.009148873,0.00753108,0.012977603,0.010005902
6194,-0.270907119,-0.242896773,-0.244075897,-0.217330822,-0.205342541,-0.238071562,-0.211889746,-0.21202951,-0.213411743,-0.197628662,-0.196291253,-0.190555785,0.028010346,-0.001179124,0.026745075,0.011988281,-0.032729021,0.026181816,-0.000139764,-0.001382233,0.015783081,0.001337409,0.005735468
6195,-0.325270719,-0.331771544,-0.321445881,-0.328207868,-0.31885145,-0.34335454,-0.33085973,-0.342928944,-0.338200074,-0.345758157,-0.335938945,-0.323179548,-0.006500825,0.010325663,-0.006761987,0.009356418,-0.02450309,0.01249481,-0.012069214,0.00472887,-0.007558083,0.009819212,0.012759397
6196,-0.399197492,-0.402507008,-0.399168388,-0.397493552,-0.392964912,-0.398776176,-0.398990492,-0.398531355,-0.393304517,-0.389132525,-0.397639853,-0.395497788,-0.003309516,0.00333862,0.001674836,0.00452864,-0.005811264,-0.000214316,0.000459137,0.005226838,0.004171992,-0.008507328,0.002142065
6197,-0.371065436,-0.373272636,-0.379051138,-0.378707097,-0.3723595,-0.363703147,-0.344329309,-0.359377072,-0.345073032,-0.336597533,-0.341021427,-0.330407909,-0.0022072,-0.005778502,0.000344041,0.006347597,0.008656353,0.019373838,-0.015047763,0.01430404,0.008475499,-0.004423894,0.010613518
6198,0.739260725,0.744767637,0.750787691,0.756222697,0.766014672,0.775908358,0.800785372,0.815790567,0.806348469,0.813816593,0.821082852,0.805440158,0.005506912,0.006020054,0.005435006,0.009791975,0.009893686,0.024877014,0.015005195,-0.009442098,0.007468124,0.007266259,-0.015642694
6199,-0.299048047,-0.303472253,-0.326996605,-0.321481522,-0.323444913,-0.313612705,-0.310207159,-0.297028392,-0.309342582,-0.3059305,-0.303398013,-0.297171347,-0.004424206,-0.023524352,0.005515083,-0.001963391,0.009832208,0.003405546,0.013178767,-0.01231419,0.003412082,0.002532487,0.006226666
6200,-0.344503625,-0.335430159,-0.330889146,-0.325204339,-0.334321851,-0.346210678,-0.341290216,-0.349367668,-0.350197148,-0.347252918,-0.347078835,-0.296539373,0.009073466,0.004541013,0.005684807,-0.009117512,-0.011888827,0.004920462,-0.008077452,-0.00082948,0.00294423,0.000174083,0.050539462
6201,0.159002775,0.166368565,0.162854617,0.168200986,0.179684606,0.189086082,0.267768339,0.267194108,0.257014824,0.261358253,0.264605669,0.265223246,0.00736579,-0.003513948,0.005346369,0.01148362,0.009401476,0.078682257,-0.000574231,-0.010179284,0.004343429,0.003247416,0.000617577
6202,-0.208907072,-0.196089233,-0.209323174,-0.201836763,-0.199728783,-0.199028872,-0.197040735,-0.201520115,-0.18874282,-0.186847988,-0.193929192,-0.193912616,0.012817839,-0.013233941,0.007486411,0.00210798,0.000699911,0.001988137,-0.00447938,0.012777295,0.001894832,-0.007081204,1.6576E-05
6203,-0.329616716,-0.388362421,-0.386293118,-0.386765483,-0.385054617,-0.381875293,-0.385004501,-0.384223036,-0.373549752,-0.382485088,-0.37713226,-0.37589765,-0.058745705,0.002069303,-0.000472365,0.001710866,0.003179324,-0.003129208,0.000781465,0.010673284,-0.008935336,0.005352828,0.00123461
6204,0.649841761,0.658533366,0.890089396,0.923838712,0.910571075,0.922815461,0.93821777,0.922455856,0.918197328,0.924342984,0.927083716,0.910859242,0.008691605,0.23155603,0.033749316,-0.013267637,0.012244386,0.015402309,-0.015761914,-0.004258528,0.006145656,0.002740732,-0.016224474
6205,1.720608665,1.716822036,1.723807755,1.725895425,1.715763766,1.702864761,1.757091476,1.679919077,1.705437714,1.654676777,1.475550528,1.472306769,-0.003786629,0.006985719,0.00208767,-0.010131659,-0.012899005,0.054226715,-0.077172399,0.025518637,-0.050760937,-0.179126249,-0.003243759
6206,-0.407025687,-0.40702561,-0.407025532,-0.407025454,-0.407025376,-0.407025298,-0.407025298,-0.403134235,-0.40313408,-0.403134002,-0.403133924,-0.403133768,7.7E-08,7.8E-08,7.8E-08,7.8E-08,7.8E-08,0,0.003891063,1.55E-07,7.8E-08,7.8E-08,1.56E-07
6207,-0.296127941,-0.296210507,-0.287556489,-0.291703268,-0.299973401,-0.295120798,-0.297793749,-0.302017491,-0.292251508,-0.303138951,-0.316689385,-0.318689273,-8.2566E-05,0.008654018,-0.004146779,-0.008270133,0.004852603,-0.002672951,-0.004223742,0.009765983,-0.010887443,-0.013550434,-0.001999888
6208,0.446320124,0.54440618,0.539672407,0.522908953,0.51023796,0.465487895,-0.180071214,-0.213002801,-0.291780854,-0.298749297,-0.314158143,-0.302978331,0.098086056,-0.004733773,-0.016763454,-0.012670993,-0.044750065,-0.645559109,-0.032931587,-0.078778053,-0.006968443,-0.015408846,0.011179812
6209,-0.337925915,-0.337039471,-0.337665219,-0.33837618,-0.333520931,-0.364378155,-0.363716221,-0.360657984,-0.344309777,-0.362883239,-0.36572537,-0.363689918,0.000886444,-0.000625748,-0.000710961,0.004855249,-0.030857224,0.000661934,0.003058237,0.016348207,-0.018573462,-0.002842131,0.002035452
6210,-0.288429159,-0.28010284,-0.276918614,-0.275718245,-0.273828238,-0.27444099,-0.270480356,-0.271952549,-0.263027018,-0.254810581,-0.252183154,-0.259204592,0.008326319,0.003184226,0.001200369,0.001890007,-0.000612752,0.003960634,-0.001472193,0.008925531,0.008216437,0.002627427,-0.007021438
6211,0.00488521,0.010864564,0.006207989,-0.001278033,0.002354824,-0.036072545,-0.07145125,-0.043852337,-0.031562427,0.037687304,0.040643519,0.046358676,0.005979354,-0.004656575,-0.007486022,0.003632857,-0.038427369,-0.035378705,0.027598913,0.01228991,0.069249731,0.002956215,0.005715157
6212,-0.20505881,-0.20097989,-0.300407246,-0.30332315,-0.330994747,-0.334901219,-0.341764994,-0.348877015,-0.335645564,-0.358858948,-0.350675117,-0.282739839,0.00407892,-0.099427356,-0.002915904,-0.027671597,-0.003906472,-0.006863775,-0.007112021,0.013231451,-0.023213384,0.008183831,0.067935278
6213,-0.339689154,-0.353805492,-0.357817799,-0.369086247,-0.363554122,-0.359340263,-0.364898224,-0.367021379,-0.373661268,-0.378165783,-0.378154966,-0.357560838,-0.014116338,-0.004012307,-0.011268448,0.005532125,0.004213859,-0.005557961,-0.002123155,-0.006639889,-0.004504515,1.0817E-05,0.020594128
6214,-0.093824882,-0.025069462,-0.028770334,-0.084744023,-0.088595398,-0.092164054,-0.031235117,-0.052418885,-0.055689414,-0.175383044,-0.15942946,-0.03547598,0.06875542,-0.003700872,-0.055973689,-0.003851375,-0.003568656,0.060928937,-0.021183768,-0.003270529,-0.11969363,0.015953584,0.12395348
6215,-0.007070776,0.034933265,0.037734463,0.041079621,0.200710556,0.204161082,0.201934193,0.169601429,0.171717814,0.171003974,0.164456613,0.166438759,0.042004041,0.002801198,0.003345158,0.159630935,0.003450526,-0.002226889,-0.032332764,0.002116385,-0.00071384,-0.006547361,0.001982146
6216,-0.371358583,-0.348012127,-0.246845967,-0.274081619,-0.281862422,-0.363572021,-0.375244665,-0.375244354,-0.375243965,-0.406371691,-0.30648691,-0.311933356,0.023346456,0.10116616,-0.027235652,-0.007780803,-0.081709599,-0.011672644,3.11E-07,3.89E-07,-0.031127726,0.099884781,-0.005446446
